meal_id,meal_name,cuisine,meal_type,diet_type,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,cholesterol_mg,serving_size_g,cooking_method,prep_time_min,cook_time_min,rating,is_healthy,image_url,calories_cat,protein_g_cat,carbs_g_cat,fat_g_cat,fiber_g_cat,sugar_g_cat,sodium_mg_cat,cholesterol_mg_cat
1639,Together Stew,American,Breakfast,Low-Carb,183,12.1,33.4,54.8,6.5,21.0,884,179,441,Grilled,7,61,5.0,0,https://example.com/images/meal_1639.jpg,low,low,low,high,low,medium,medium,medium
1640,Better Wrap,American,Breakfast,Paleo,337,69.7,44.6,55.4,19.0,29.9,2247,67,467,Grilled,60,10,2.0,0,https://example.com/images/meal_1640.jpg,low,high,low,high,medium,medium,high,low
1641,Sound Wrap,Indian,Breakfast,Paleo,735,47.5,108.9,12.3,4.5,40.3,451,147,330,Raw,24,81,1.3,0,https://example.com/images/meal_1641.jpg,medium,medium,high,low,low,high,low,medium
1642,Section Pasta,Indian,Snack,Vegan,942,17.1,94.5,37.9,19.7,19.6,1818,186,216,Fried,24,23,3.5,0,https://example.com/images/meal_1642.jpg,high,low,medium,medium,medium,medium,high,medium
1643,Protect Curry,Mexican,Lunch,Balanced,634,35.9,109.7,10.4,0.7,31.7,607,204,480,Raw,31,64,3.1,0,https://example.com/images/meal_1643.jpg,medium,medium,high,low,low,medium,low,high
1644,Month Pasta,American,Breakfast,Paleo,912,49.4,122.6,28.2,23.1,21.3,1360,175,449,Fried,9,99,1.5,0,https://example.com/images/meal_1644.jpg,high,medium,high,medium,high,medium,medium,medium
1645,Style Sandwich,Chinese,Dinner,Balanced,601,42.2,87.6,51.7,18.6,39.2,1123,214,194,Boiled,19,65,3.4,0,https://example.com/images/meal_1645.jpg,medium,medium,medium,high,medium,high,medium,high
1646,Position Rice,Japanese,Snack,Paleo,723,18.1,135.0,18.4,7.8,49.6,1691,200,400,Roasted,55,116,2.9,0,https://example.com/images/meal_1646.jpg,medium,low,high,low,low,high,high,medium
1647,Until Rice,Indian,Breakfast,Vegetarian,720,52.7,54.3,16.2,15.5,39.8,2105,151,339,Boiled,37,33,1.5,0,https://example.com/images/meal_1647.jpg,medium,medium,medium,low,medium,high,high,medium
1648,Single Curry,American,Lunch,Vegetarian,1024,70.7,4.7,3.6,1.6,0.9,1922,145,392,Grilled,36,45,4.1,0,https://example.com/images/meal_1648.jpg,high,high,low,low,low,low,high,medium
1649,Shake Curry,Chinese,Breakfast,Low-Carb,1185,42.1,142.2,44.0,16.6,31.5,1631,5,267,Steamed,19,31,1.1,0,https://example.com/images/meal_1649.jpg,high,medium,high,high,medium,medium,medium,low
1650,Call Stew,Chinese,Snack,Vegan,691,65.7,137.2,18.7,24.9,0.0,2424,134,198,Steamed,33,72,2.8,1,https://example.com/images/meal_1650.jpg,medium,high,high,low,high,low,high,medium
1651,Record Pasta,American,Lunch,Keto,479,25.5,43.3,15.8,5.4,15.3,1151,109,302,Raw,48,62,4.0,1,https://example.com/images/meal_1651.jpg,medium,low,low,low,low,low,medium,medium
1652,Range Stew,American,Lunch,Vegetarian,428,60.4,46.9,55.2,2.5,33.3,551,22,139,Roasted,59,27,3.1,0,https://example.com/images/meal_1652.jpg,low,high,low,high,low,high,low,low
1653,Attention Rice,Mexican,Lunch,Vegan,781,31.1,0.4,53.8,10.8,47.2,335,70,266,Roasted,44,108,1.7,0,https://example.com/images/meal_1653.jpg,medium,medium,low,high,medium,high,low,low
1654,Save Rice,Italian,Dinner,Keto,899,9.7,79.9,7.6,13.1,41.2,2229,210,380,Roasted,35,32,3.4,0,https://example.com/images/meal_1654.jpg,high,low,medium,low,medium,high,high,high
1655,Image Pasta,Mexican,Snack,Balanced,146,7.3,57.7,21.8,11.2,28.2,246,146,254,Raw,27,37,2.7,0,https://example.com/images/meal_1655.jpg,low,low,medium,medium,medium,medium,low,medium
1656,Simply Soup,Italian,Dinner,Low-Carb,881,44.9,148.5,21.9,7.9,43.7,630,153,212,Roasted,53,85,1.1,0,https://example.com/images/meal_1656.jpg,high,medium,high,medium,low,high,low,medium
1657,Beautiful Rice,Indian,Snack,Balanced,1081,68.5,43.3,24.2,26.5,35.2,2067,270,238,Roasted,44,41,2.1,0,https://example.com/images/meal_1657.jpg,high,high,low,medium,high,high,high,high
1658,Positive Wrap,Italian,Snack,Balanced,665,7.9,98.3,14.8,18.8,48.7,582,223,287,Fried,25,40,1.4,0,https://example.com/images/meal_1658.jpg,medium,low,medium,low,medium,high,low,high
1659,Personal Soup,Chinese,Breakfast,Balanced,930,22.6,80.5,14.6,25.7,14.6,1564,122,465,Steamed,17,63,2.2,0,https://example.com/images/meal_1659.jpg,high,low,medium,low,high,low,medium,medium
1660,Research Curry,Indian,Dinner,Keto,260,57.9,49.7,2.8,27.6,48.1,734,47,366,Fried,54,112,1.5,0,https://example.com/images/meal_1660.jpg,low,high,low,low,high,high,low,low
1661,Clear Stew,Mexican,Snack,Vegan,265,9.7,20.4,45.6,4.0,20.4,2071,59,490,Boiled,15,27,1.7,0,https://example.com/images/meal_1661.jpg,low,low,low,high,low,medium,high,low
1662,Total Soup,Chinese,Breakfast,Vegan,648,51.7,77.1,45.9,0.4,26.7,2302,5,365,Boiled,17,109,4.8,0,https://example.com/images/meal_1662.jpg,medium,medium,medium,high,low,medium,high,low
1663,Reduce Pasta,Mexican,Breakfast,Balanced,670,28.8,123.2,42.4,22.4,11.0,965,155,313,Baked,8,106,1.8,0,https://example.com/images/meal_1663.jpg,medium,low,high,high,high,low,medium,medium
1664,Former Curry,Italian,Lunch,Low-Carb,1045,27.2,109.3,7.9,25.3,45.6,666,5,469,Grilled,60,110,1.2,0,https://example.com/images/meal_1664.jpg,high,low,high,low,high,high,low,low
1665,As Salad,Thai,Breakfast,Vegetarian,772,51.8,77.3,56.7,25.7,26.8,1758,100,232,Baked,12,102,1.8,0,https://example.com/images/meal_1665.jpg,medium,medium,medium,high,high,medium,high,low
1666,Really Wrap,Japanese,Dinner,Balanced,981,69.0,58.4,21.5,0.5,43.8,601,164,321,Baked,49,47,1.3,0,https://example.com/images/meal_1666.jpg,high,high,medium,medium,low,high,low,medium
1667,Together Rice,Japanese,Snack,Low-Carb,288,24.4,129.5,57.3,23.1,5.7,438,230,164,Baked,36,79,3.5,0,https://example.com/images/meal_1667.jpg,low,low,high,high,high,low,low,high
1668,Daughter Pasta,Mexican,Snack,Vegetarian,1034,30.4,36.4,50.6,21.4,44.1,1834,178,151,Steamed,21,66,1.0,0,https://example.com/images/meal_1668.jpg,high,low,low,high,high,high,high,medium
1669,Heavy Rice,Mediterranean,Lunch,Keto,1167,66.1,144.6,49.5,19.9,2.7,1705,210,137,Raw,19,54,3.4,0,https://example.com/images/meal_1669.jpg,high,high,high,high,medium,low,high,high
1670,Task Curry,Mediterranean,Snack,Low-Carb,505,71.8,114.0,21.7,29.4,28.3,355,205,270,Raw,56,63,1.3,0,https://example.com/images/meal_1670.jpg,medium,high,high,medium,high,medium,low,high
1671,Receive Curry,American,Lunch,Keto,1122,28.3,101.5,51.0,21.9,24.4,2497,169,300,Baked,25,57,1.3,0,https://example.com/images/meal_1671.jpg,high,low,high,high,high,medium,high,medium
1672,Build Salad,Mediterranean,Breakfast,Vegan,558,29.1,149.2,17.1,22.5,15.6,1442,112,283,Fried,6,81,1.9,1,https://example.com/images/meal_1672.jpg,medium,low,high,low,high,low,medium,medium
1673,Century Soup,Mediterranean,Breakfast,Keto,736,63.3,26.1,58.0,25.1,2.8,2239,152,295,Fried,9,61,2.0,0,https://example.com/images/meal_1673.jpg,medium,high,low,high,high,low,high,medium
1674,Center Stew,Mexican,Snack,Balanced,721,7.7,36.8,43.2,9.7,15.1,132,291,491,Boiled,44,55,1.2,0,https://example.com/images/meal_1674.jpg,medium,low,low,high,low,low,low,high
1675,Training Sandwich,Mexican,Breakfast,Vegetarian,668,25.7,63.0,31.0,10.0,26.7,1620,223,416,Raw,47,98,1.7,0,https://example.com/images/meal_1675.jpg,medium,low,medium,medium,low,medium,medium,high
1676,Economy Salad,Thai,Lunch,Vegan,698,27.2,19.6,0.8,19.3,1.0,1700,293,482,Boiled,28,68,2.9,1,https://example.com/images/meal_1676.jpg,medium,low,low,low,medium,low,high,high
1677,Few Stew,Italian,Breakfast,Balanced,131,54.4,10.2,24.8,18.3,16.4,1369,79,321,Steamed,15,38,2.2,1,https://example.com/images/meal_1677.jpg,low,medium,low,medium,medium,medium,medium,low
1678,Receive Wrap,American,Dinner,Vegan,1068,44.4,16.3,26.2,7.2,23.1,735,161,107,Baked,35,14,3.8,0,https://example.com/images/meal_1678.jpg,high,medium,low,medium,low,medium,low,medium
1679,As Stew,Thai,Dinner,Vegan,815,62.6,114.8,26.9,22.2,1.9,1650,36,322,Fried,60,41,4.3,0,https://example.com/images/meal_1679.jpg,medium,high,high,medium,high,low,medium,low
1680,Now Wrap,Italian,Snack,Vegetarian,389,12.2,52.1,39.6,15.0,29.1,1494,269,218,Steamed,18,100,1.3,0,https://example.com/images/meal_1680.jpg,low,low,medium,medium,medium,medium,medium,high
1681,White Soup,Japanese,Dinner,Keto,561,43.9,29.8,48.5,22.1,9.5,71,242,295,Roasted,9,60,3.4,0,https://example.com/images/meal_1681.jpg,medium,medium,low,high,high,low,low,high
1682,View Pasta,Mediterranean,Lunch,Vegetarian,674,13.9,77.5,19.9,27.6,35.2,2122,145,132,Raw,10,60,1.4,0,https://example.com/images/meal_1682.jpg,medium,low,medium,medium,high,high,high,medium
1683,Town Curry,Italian,Snack,Low-Carb,689,59.7,5.1,45.1,5.8,18.7,694,295,367,Raw,29,16,3.6,0,https://example.com/images/meal_1683.jpg,medium,high,low,high,low,medium,low,high
1684,Expect Pasta,Mediterranean,Lunch,Vegan,365,11.6,113.4,39.7,11.5,35.4,2125,105,280,Boiled,14,14,1.9,0,https://example.com/images/meal_1684.jpg,low,low,high,medium,medium,high,high,medium
1685,Environmental Curry,Chinese,Dinner,Paleo,696,61.9,52.0,42.7,18.9,11.0,1545,89,499,Fried,18,51,4.2,0,https://example.com/images/meal_1685.jpg,medium,high,medium,high,medium,low,medium,low
1686,Order Stew,American,Dinner,Vegetarian,945,68.8,97.8,28.3,5.9,26.5,1206,108,172,Grilled,35,19,3.1,0,https://example.com/images/meal_1686.jpg,high,high,medium,medium,low,medium,medium,medium
1687,Story Sandwich,Mexican,Dinner,Vegan,604,77.8,82.2,40.2,20.5,30.6,2365,58,183,Raw,29,66,4.7,0,https://example.com/images/meal_1687.jpg,medium,high,medium,medium,high,medium,high,low
1688,Service Salad,Mediterranean,Lunch,Vegan,1169,21.1,75.7,27.2,14.9,11.6,1993,64,377,Raw,46,88,3.2,0,https://example.com/images/meal_1688.jpg,high,low,medium,medium,medium,low,high,low
1689,Should Soup,Mexican,Breakfast,Vegetarian,507,39.5,3.6,25.7,5.0,47.9,1995,136,193,Steamed,17,24,1.4,0,https://example.com/images/meal_1689.jpg,medium,medium,low,medium,low,high,high,medium
1690,Perform Soup,American,Lunch,Low-Carb,1130,43.4,58.3,2.2,16.5,48.6,592,214,391,Steamed,15,67,2.0,0,https://example.com/images/meal_1690.jpg,high,medium,medium,low,medium,high,low,high
1691,Life Salad,Chinese,Breakfast,Keto,336,31.9,15.3,48.1,18.9,35.1,121,236,351,Baked,52,47,4.5,0,https://example.com/images/meal_1691.jpg,low,medium,low,high,medium,high,low,high
1692,Air Curry,Indian,Snack,Paleo,515,78.7,49.7,5.5,2.0,16.0,642,222,460,Fried,23,100,2.1,1,https://example.com/images/meal_1692.jpg,medium,high,low,low,low,low,low,high
1693,Include Wrap,Mexican,Lunch,Low-Carb,929,57.6,103.2,23.8,18.8,47.4,1975,128,166,Roasted,43,40,1.4,0,https://example.com/images/meal_1693.jpg,high,high,high,medium,medium,high,high,medium
1694,Sit Wrap,Japanese,Dinner,Keto,393,49.6,50.2,41.6,22.2,4.6,2282,254,125,Raw,7,22,4.6,0,https://example.com/images/meal_1694.jpg,low,medium,low,high,high,low,high,high
1695,Western Pasta,Thai,Breakfast,Paleo,218,20.9,60.5,16.3,19.3,8.2,713,183,393,Roasted,35,30,4.1,1,https://example.com/images/meal_1695.jpg,low,low,medium,low,medium,low,low,medium
1696,Fire Sandwich,Chinese,Snack,Paleo,209,66.3,68.7,40.7,8.6,9.9,2295,166,381,Baked,60,79,1.2,0,https://example.com/images/meal_1696.jpg,low,high,medium,high,low,low,high,medium
1697,Summer Rice,Chinese,Breakfast,Vegan,707,31.3,81.4,48.7,24.9,47.0,1036,288,455,Steamed,20,102,2.8,0,https://example.com/images/meal_1697.jpg,medium,medium,medium,high,high,high,medium,high
1698,Region Curry,Japanese,Lunch,Keto,1081,79.6,97.4,40.8,24.4,35.3,1138,115,457,Raw,28,100,4.2,0,https://example.com/images/meal_1698.jpg,high,high,medium,high,high,high,medium,medium
1699,Walk Wrap,Mediterranean,Lunch,Low-Carb,754,11.2,41.3,47.4,0.1,33.1,237,176,382,Roasted,37,19,4.2,0,https://example.com/images/meal_1699.jpg,medium,low,low,high,low,high,low,medium
1700,Nation Curry,Chinese,Snack,Keto,962,58.8,73.8,24.9,6.2,4.0,734,178,395,Boiled,45,97,3.2,0,https://example.com/images/meal_1700.jpg,high,high,medium,medium,low,low,low,medium
1701,Above Stew,American,Lunch,Vegetarian,416,22.5,138.9,3.0,14.4,44.5,1739,163,186,Roasted,14,48,3.3,0,https://example.com/images/meal_1701.jpg,low,low,high,low,medium,high,high,medium
1702,Hard Sandwich,Italian,Dinner,Vegetarian,719,5.2,142.7,34.5,1.1,7.2,971,281,138,Fried,39,62,4.4,0,https://example.com/images/meal_1702.jpg,medium,low,high,medium,low,low,medium,high
1703,Common Curry,Italian,Dinner,Balanced,1075,56.7,138.0,44.9,22.3,25.6,2325,106,345,Boiled,5,6,2.4,0,https://example.com/images/meal_1703.jpg,high,high,high,high,high,medium,high,medium
1704,Energy Sandwich,Mediterranean,Lunch,Balanced,1024,13.3,95.9,54.7,20.0,44.8,2048,53,367,Fried,50,94,1.1,0,https://example.com/images/meal_1704.jpg,high,low,medium,high,medium,high,high,low
1705,Fire Wrap,Chinese,Lunch,Keto,1058,23.4,62.0,59.3,11.2,43.0,1897,116,428,Raw,15,86,2.4,0,https://example.com/images/meal_1705.jpg,high,low,medium,high,medium,high,high,medium
1706,Goal Stew,Mediterranean,Snack,Balanced,387,70.9,143.8,10.7,9.1,3.8,1498,175,423,Baked,45,57,2.8,1,https://example.com/images/meal_1706.jpg,low,high,high,low,low,low,medium,medium
1707,Actually Pasta,American,Dinner,Paleo,862,77.0,31.3,52.4,0.4,16.4,1316,161,203,Baked,29,39,4.7,0,https://example.com/images/meal_1707.jpg,high,high,low,high,low,medium,medium,medium
1708,Spring Sandwich,Mediterranean,Lunch,Vegan,913,37.7,143.6,48.6,10.2,29.9,809,40,289,Boiled,23,23,4.7,0,https://example.com/images/meal_1708.jpg,high,medium,high,high,low,medium,low,low
1709,Court Pasta,Indian,Lunch,Paleo,825,42.6,65.1,55.0,30.0,22.5,363,280,252,Baked,32,75,4.8,0,https://example.com/images/meal_1709.jpg,medium,medium,medium,high,high,medium,low,high
1710,Yeah Wrap,Chinese,Dinner,Vegetarian,1073,24.7,125.3,41.7,0.3,19.0,1844,180,147,Raw,36,75,2.2,0,https://example.com/images/meal_1710.jpg,high,low,high,high,low,medium,high,medium
1711,Language Curry,Indian,Dinner,Balanced,497,54.7,48.9,53.5,8.8,2.9,2329,38,421,Fried,18,44,4.5,0,https://example.com/images/meal_1711.jpg,medium,medium,low,high,low,low,high,low
1712,Theory Rice,Mediterranean,Lunch,Vegan,475,72.0,121.7,46.1,15.3,35.6,64,178,187,Steamed,22,17,4.1,0,https://example.com/images/meal_1712.jpg,medium,high,high,high,medium,high,low,medium
1713,Kid Rice,Indian,Dinner,Paleo,1127,58.5,72.3,0.4,24.4,46.8,889,95,471,Fried,32,8,4.3,0,https://example.com/images/meal_1713.jpg,high,high,medium,low,high,high,medium,low
1714,Building Soup,Japanese,Lunch,Vegan,594,43.1,75.8,39.9,13.1,10.0,1673,28,212,Boiled,51,26,4.3,0,https://example.com/images/meal_1714.jpg,medium,medium,medium,medium,medium,low,high,low
1715,Move Curry,Japanese,Snack,Paleo,292,65.1,146.7,8.0,0.1,4.7,1034,131,108,Grilled,18,53,1.1,1,https://example.com/images/meal_1715.jpg,low,high,high,low,low,low,medium,medium
1716,Night Soup,Mediterranean,Dinner,Keto,492,73.8,87.6,39.6,27.4,42.6,2297,280,226,Fried,22,79,3.6,0,https://example.com/images/meal_1716.jpg,medium,high,medium,medium,high,high,high,high
1717,Nearly Wrap,Mediterranean,Dinner,Balanced,868,27.5,87.6,4.9,5.4,16.0,768,265,201,Fried,59,120,3.2,0,https://example.com/images/meal_1717.jpg,high,low,medium,low,low,low,low,high
1718,Culture Rice,Mediterranean,Dinner,Keto,219,5.6,106.0,14.3,24.6,7.6,1300,157,278,Baked,24,72,4.5,1,https://example.com/images/meal_1718.jpg,low,low,high,low,high,low,medium,medium
1719,Blood Wrap,Indian,Lunch,Vegetarian,363,16.0,99.1,13.3,27.6,20.2,1060,86,465,Boiled,58,53,4.1,0,https://example.com/images/meal_1719.jpg,low,low,medium,low,high,medium,medium,low
1720,Next Rice,American,Snack,Balanced,827,11.2,7.1,40.1,8.9,24.6,385,178,348,Grilled,31,99,4.7,0,https://example.com/images/meal_1720.jpg,medium,low,low,medium,low,medium,low,medium
1721,Section Soup,Mediterranean,Snack,Vegetarian,825,41.7,145.7,44.0,27.5,11.5,1923,222,370,Boiled,32,109,1.7,0,https://example.com/images/meal_1721.jpg,medium,medium,high,high,high,low,high,high
1722,Ball Wrap,Mediterranean,Dinner,Balanced,605,22.7,130.8,2.3,21.8,30.9,1245,138,158,Baked,46,27,4.6,0,https://example.com/images/meal_1722.jpg,medium,low,high,low,high,medium,medium,medium
1723,Defense Soup,Indian,Lunch,Balanced,549,23.6,146.0,6.7,22.5,20.6,172,41,325,Baked,30,9,2.2,0,https://example.com/images/meal_1723.jpg,medium,low,high,low,high,medium,low,low
1724,Recent Stew,Italian,Dinner,Vegetarian,363,61.8,147.7,55.8,6.6,11.7,743,133,315,Roasted,27,87,4.8,0,https://example.com/images/meal_1724.jpg,low,high,high,high,low,low,low,medium
1725,Travel Soup,Mediterranean,Lunch,Paleo,168,66.3,73.6,32.2,3.8,8.6,178,154,229,Steamed,50,108,4.3,0,https://example.com/images/meal_1725.jpg,low,high,medium,medium,low,low,low,medium
1726,President Wrap,Indian,Dinner,Paleo,1154,68.5,44.4,18.2,0.5,0.8,1419,192,189,Grilled,34,108,3.8,0,https://example.com/images/meal_1726.jpg,high,high,low,low,low,low,medium,medium
1727,Arrive Sandwich,Italian,Snack,Balanced,237,35.4,59.4,31.3,18.3,5.5,1314,245,364,Grilled,25,95,3.3,0,https://example.com/images/meal_1727.jpg,low,medium,medium,medium,medium,low,medium,high
1728,State Rice,Mediterranean,Breakfast,Vegan,908,47.2,131.9,20.2,18.5,7.8,447,77,380,Grilled,49,111,4.1,0,https://example.com/images/meal_1728.jpg,high,medium,high,medium,medium,low,low,low
1729,Share Salad,Thai,Breakfast,Balanced,282,79.1,84.5,31.2,17.4,2.9,839,188,241,Grilled,41,30,3.7,0,https://example.com/images/meal_1729.jpg,low,high,medium,medium,medium,low,low,medium
1730,Answer Wrap,Thai,Lunch,Low-Carb,221,33.0,137.0,46.3,24.4,21.0,133,108,420,Steamed,22,110,2.1,0,https://example.com/images/meal_1730.jpg,low,medium,high,high,high,medium,low,medium
1731,Your Stew,Thai,Lunch,Paleo,635,68.1,27.1,38.4,24.5,9.6,898,270,429,Raw,10,37,3.4,0,https://example.com/images/meal_1731.jpg,medium,high,low,medium,high,low,medium,high
1732,You Pasta,Japanese,Snack,Keto,319,56.6,43.3,16.4,26.9,14.5,1725,67,315,Grilled,39,85,3.7,1,https://example.com/images/meal_1732.jpg,low,high,low,low,high,low,high,low
1733,Involve Rice,Italian,Dinner,Vegetarian,469,6.2,33.6,55.3,27.4,22.0,211,264,455,Baked,26,46,3.1,0,https://example.com/images/meal_1733.jpg,low,low,low,high,high,medium,low,high
1734,High Wrap,Indian,Lunch,Vegan,608,9.8,73.2,53.1,29.1,1.2,869,109,115,Boiled,27,109,4.3,0,https://example.com/images/meal_1734.jpg,medium,low,medium,high,high,low,medium,medium
1735,Throughout Curry,Mexican,Breakfast,Keto,451,63.8,43.5,44.8,26.8,6.3,881,30,238,Boiled,53,94,2.9,0,https://example.com/images/meal_1735.jpg,low,high,low,high,high,low,medium,low
1736,Investment Wrap,Mexican,Dinner,Paleo,1100,15.4,11.7,26.6,26.7,13.1,1954,77,208,Boiled,21,8,2.4,0,https://example.com/images/meal_1736.jpg,high,low,low,medium,high,low,high,low
1737,Because Soup,Italian,Lunch,Paleo,969,6.3,84.6,47.9,13.3,43.8,1459,246,231,Steamed,18,87,4.3,0,https://example.com/images/meal_1737.jpg,high,low,medium,high,medium,high,medium,high
1738,Serve Rice,Mediterranean,Dinner,Paleo,563,39.2,57.4,30.0,26.9,5.0,2174,135,399,Raw,48,104,4.8,0,https://example.com/images/meal_1738.jpg,medium,medium,medium,medium,high,low,high,medium
1739,While Stew,Japanese,Snack,Balanced,432,20.0,12.7,42.4,12.0,12.3,2380,244,356,Baked,5,119,4.0,0,https://example.com/images/meal_1739.jpg,low,low,low,high,medium,low,high,high
1740,First Salad,American,Lunch,Low-Carb,941,28.8,81.1,35.2,25.4,20.0,422,41,314,Steamed,41,111,4.2,0,https://example.com/images/meal_1740.jpg,high,low,medium,medium,high,medium,low,low
1741,Bill Stew,Chinese,Dinner,Low-Carb,437,72.4,110.6,57.8,29.8,21.6,1925,100,370,Boiled,58,76,2.7,0,https://example.com/images/meal_1741.jpg,low,high,high,high,high,medium,high,low
1742,We Soup,Thai,Breakfast,Low-Carb,602,73.2,28.2,17.4,24.9,43.0,2216,9,255,Raw,14,42,4.3,0,https://example.com/images/meal_1742.jpg,medium,high,low,low,high,high,high,low
1743,Guy Pasta,American,Breakfast,Low-Carb,611,12.3,67.7,51.7,22.8,4.8,486,255,209,Boiled,7,70,1.1,0,https://example.com/images/meal_1743.jpg,medium,low,medium,high,high,low,low,high
1744,If Sandwich,Mediterranean,Dinner,Paleo,485,28.6,46.6,27.4,8.3,32.5,1763,99,216,Baked,46,12,3.4,0,https://example.com/images/meal_1744.jpg,medium,low,low,medium,low,medium,high,low
1745,Nothing Soup,Chinese,Lunch,Keto,324,21.0,19.9,23.4,10.9,24.8,621,59,237,Raw,48,33,1.4,0,https://example.com/images/meal_1745.jpg,low,low,low,medium,medium,medium,low,low
1746,Idea Sandwich,Chinese,Breakfast,Keto,174,73.1,90.3,51.5,9.2,44.0,2178,172,180,Roasted,22,73,4.7,0,https://example.com/images/meal_1746.jpg,low,high,medium,high,low,high,high,medium
1747,Rise Rice,Italian,Snack,Vegan,660,22.8,14.6,53.3,28.0,41.8,552,188,204,Baked,38,52,3.9,0,https://example.com/images/meal_1747.jpg,medium,low,low,high,high,high,low,medium
1748,Sport Sandwich,Chinese,Lunch,Paleo,336,30.7,104.2,18.6,18.8,24.3,2262,14,249,Fried,18,11,1.3,0,https://example.com/images/meal_1748.jpg,low,medium,high,low,medium,medium,high,low
1749,Experience Curry,Indian,Lunch,Vegetarian,1015,41.6,136.0,18.6,8.4,1.6,1177,240,447,Baked,24,89,3.7,0,https://example.com/images/meal_1749.jpg,high,medium,high,low,low,low,medium,high
1750,Quality Rice,Mediterranean,Breakfast,Vegetarian,973,15.1,116.2,7.7,17.1,24.1,1299,67,439,Fried,37,78,4.6,0,https://example.com/images/meal_1750.jpg,high,low,high,low,medium,medium,medium,low
1751,Argue Pasta,Thai,Breakfast,Balanced,481,43.2,9.7,36.0,26.0,41.7,1332,2,485,Boiled,31,68,4.4,0,https://example.com/images/meal_1751.jpg,medium,medium,low,medium,high,high,medium,low
1752,Total Soup,Mediterranean,Lunch,Low-Carb,536,39.2,116.0,32.2,23.1,47.8,1456,275,225,Baked,31,75,4.2,0,https://example.com/images/meal_1752.jpg,medium,medium,high,medium,high,high,medium,high
